TS,PD1,PD2,PD3,PD4,PD5,PD6,Target
1618696514049,0.85,0.13,0.63,0,0,0,1
1618696519054,0.84,0.13,0.64,0,0,0,1
1618696524071,0.84,0.13,0.64,0,0,0,1
1618696529081,0.82,0.12,0.65,0,0,0,1
1618696534092,0.82,0.12,0.65,0,0,0,1
1618696539131,0.81,0.12,0.67,0,0,0,1
1618696544141,0.81,0.12,0.67,0,0,0,1
1618696549151,0.8,0.12,0.67,0,0,0,1
1618696554156,0.8,0.12,0.68,0,0,0,1
1618696559164,0.78,0.12,0.68,0,0,0,1
1618696564171,0.78,0.12,0.7,0,0,0,1
1618696569181,0.77,0.12,0.7,0,0,0,1
1618696574197,0.77,0.12,0.71,0,0,0,1
1618696579211,0.75,0.11,0.71,0,0,0,1
1618696584221,0.75,0.11,0.73,0,0,0,1
1618696589237,0.75,0.11,0.74,0,0,0,1
1618696594252,0.73,0.11,0.74,0,0,0,1
1618696599294,0.73,0.11,0.76,0,0,0,1
1618696604312,0.71,0.11,0.76,0,0,0,1
1618696609332,0.71,0.11,0.77,0,0,0,1
1618696614342,0.7,0.11,0.77,0,0,0,1
1618696619352,0.7,0.11,0.77,0,0,0,1
1618696624385,0.68,0.1,0.79,0.02,0,0,1
1618696629401,0.68,0.1,0.79,0.02,0,0,1
1618696634412,0.66,0.1,0.81,0.03,0,0,1
1618696639432,0.66,0.1,0.81,0.03,0,0,1
1618696644444,0.64,0.09,0.82,0.06,0,0,1
1618696649451,0.64,0.09,0.82,0.06,0,0,1
1618696654474,0.63,0.08,0.84,0.06,0,0,1
1618696659485,0.63,0.08,0.84,0.07,0,0,1
1618696664502,0.6,0.06,0.86,0.07,0,0,1
1618696669511,0.6,0.06,0.86,0.08,0,0,1
1618696674528,0.6,0.05,0.87,0.08,0,0,1
1618696679542,0.59,0.05,0.87,0.09,0,0,1
1618696684552,0.59,0.03,0.89,0.09,0,0,1
1618696689568,0.57,0.03,0.89,0.1,0,0,1
1618696694583,0.57,0.03,0.9,0.1,0,0,1
1618696699593,0.55,0.02,0.9,0.11,0,0,1
1618696704608,0.55,0.02,0.35,0.11,0,0,1
1618696709634,0.54,0.02,0.35,0.12,0,0,1
1618696714646,0.54,0.02,0.35,0.12,0,0,1
1618696719661,0.52,0.02,0.92,0.14,0,0,1
1618696724671,0.52,0.02,0.92,0.14,0,0,1
1618696729686,0.51,0.02,0.93,0.16,0,0,1
1618696734702,0.51,0.02,0.93,0.16,0,0,1
1618696739712,0.49,0.02,0.94,0.16,0,0,1
1618696744721,0.49,0.02,0.94,0.2,0,0,1
1618696749742,0.48,0.02,0.94,0.2,0,0,1
1618696754752,0.48,0.02,0.94,0.24,0,0,1
1618696759761,0.48,0.01,0.94,0.24,0,0,1
1618696764771,0.45,0.01,0.94,0.28,0,0,1
1618696769781,0.45,0.02,0.94,0.28,0,0,1
1618696774791,0.44,0.02,0.94,0.35,0,0,1
1618696779801,0.44,0.02,0.94,0.35,0,0,1
1618696784811,0.42,0.01,0.94,0.36,0,0,1
1618696789822,0.42,0.01,0.93,0.36,0,0,1
1618696794837,0.41,0.01,0.93,0.4,0,0,1
1618696799864,0.41,0.01,0.93,0.4,0,0,1
1618696804877,0.39,0.01,0.92,0.42,0,0,1
1618696809904,0.39,0.01,0.92,0.42,0,0,1
1618696814929,0.38,0.01,0.91,0.46,0,0,1
1618696819952,0.38,0.01,0.91,0.46,0,0,1
1618696824990,0.37,0.01,0.89,0.46,0,0,1
1618696830084,0.37,0.01,0.89,0.48,0,0,1
1618696835125,0.35,0,0.86,0.61,0,0,1
1618696840143,0.35,0,0.86,0.61,0,0,1
1618696845154,0.35,0,0.83,0.7,0,0,1
1618696850162,0.34,0,0.83,0.7,0,0,1
1618696855206,0.34,0,0.81,0.69,0,0,1
1618696860224,0.31,0,0.81,0.69,0,0,1
1618696865260,0.31,0,0.79,0.79,0,0,1
1618696870279,0.31,0,0.79,0.79,0,0,1
1618696875291,0.31,0,0.76,0.88,0,0,1
1618696880306,0.3,0,0.76,0.88,0,0,1
1618696885325,0.3,0,0.76,0.85,0,0,1
1618696890359,0.29,0,0.73,0.85,0,0,1
1618696895412,0.29,0,0.73,0.94,0,0,1
1618696900480,0.28,0,0.69,0.94,0,0,1
1618696905520,0.28,0,0.69,0.94,0,0,1
1618696910534,0.27,0,0.65,1,0,0,1
1618696915556,0.27,0,0.65,1,0,0,1
1618696920582,0.26,0,0.6,1.07,0,0,1
1618696925596,0.26,0,0.6,1.07,0,0,1
1618696930618,0.26,0,0.56,0.89,0,0,1
1618696935657,0.25,0,0.56,0.89,0,0,1
1618696940679,0.25,0,0.51,0.95,0,0,1
1618696945698,0.24,0,0.51,0.95,0,0,1
1618696950715,0.24,0,0.46,0.96,0,0,1
1618696955736,0.24,0,0.46,0.96,0,0,1
1618696960751,0.24,0,0.4,1.09,0,0,1
1618696965772,0.23,0,0.4,1.09,0,0,1
1618696970791,0.23,0,0.4,1.06,0,0,1
1618696975830,0.23,0,0.35,1.06,0,0,1
1618696980846,0.23,0,0.35,0.96,0,0,1
1618696985872,0.23,0,0.29,0.96,0,0,1
1618696990882,0.23,0,0.29,0.96,0,0,1
1618696995914,0.23,0,0.24,0.96,0,0,1
1618697000940,0.23,0,0.24,0.96,0,0,1
1618697005965,0.22,0,0.19,1.01,0,0,1
1618697011011,0.22,0,0.19,1.01,0,0,1
1618697016026,0.22,0,0.14,1.06,0,0,1
1618697021052,0.22,0,0.14,1.06,0,0,1
1618697026069,0.22,0,0.1,1.06,0,0,1
1618697031084,0.23,0,0.1,1.06,0,0,1
1618697036104,0.23,0,0.05,1.04,0,0,1
1618697041123,0.23,0,0.05,1.04,0.06,0,1
1618697046142,0.23,0,0.02,1.06,0.06,0,1
1618697051196,0.23,0,0.02,1.06,0.07,0,1
1618697056224,0.23,0,0.02,1.05,0.07,0,1
1618697061242,0.24,0,0.02,1.05,0.09,0,1
1618697066257,0.24,0,0.02,1.01,0.09,0,1
1618697071294,0.24,0,0.01,1.01,0.13,0,1
1618697076311,0.24,0,0.01,1.01,0.13,0,1
1618697081374,0.25,0,0.01,1.01,0.21,0,1
1618697086394,0.25,0,0.01,1.01,0.21,0,1
1618697091409,0.26,0,0.01,0.99,0.28,0,1
1618697096433,0.26,0,0.01,0.99,0.28,0,1
1618697101452,0.26,0,0.01,0.96,0.28,0,1
1618697106473,0.26,0,0.01,0.96,0.35,0,1
1618697111493,0.26,0,0,0.92,0.35,0,1
1618697116514,0.27,0,0,0.92,0.41,0,1
1618697121534,0.27,0,0,0.03,0.41,0,1
1618697126560,0.28,0,0,0.03,0.48,0,1
1618697131577,0.28,0,0,0.03,0.48,0,1
1618697136606,0.28,0,0,0.03,0.54,0,1
1618697141631,0.28,0,0,0.04,0.54,0,1
