TIMESTAMP,w,x,y,z,x_euler,y_euler,z_euler,STAR_TRACKER_STATE,HD_CAMERA_STATE,OPTICAL_RX_STATE
2020-11-16 20:33:40,0.213597,0.382504,-0.794861,0.419838,123.80162275550524,-1.0531788802847981,128.04196632852688,0,1,1
2020-11-16 20:33:50,0.204923,0.382749,-0.803979,0.406358,125.86368451009417,-1.0566716542271999,128.54471642604256,0,1,1
2020-11-16 20:34:00,0.195195,0.380752,-0.814594,0.391617,128.11130474446614,-1.13403951600983,129.34422493465323,0,1,1
2020-11-16 20:34:10,0.191999,0.374972,-0.824535,0.377722,129.88744263779665,-1.911137692490594,130.197443108587,0,1,1
2020-11-16 20:34:20,0.187336,0.371657,-0.834815,0.360361,132.12631968629165,-2.5746177926738216,130.85999645332043,0,1,1
2020-11-16 20:34:30,0.185158,0.362252,-0.84442,0.348489,133.61393811590457,-3.452473928986662,132.08221376224395,0,1,1
2020-11-16 20:35:00,0.178593,0.340154,-0.871223,0.305565,138.89455544201434,-5.929828847396298,135.1203948863747,0,1,1
2020-11-16 20:35:20,0.170272,0.319956,-0.888493,0.281451,142.1414659224886,-7.034514684268612,137.97585387833266,0,1,1
2020-11-16 20:35:30,0.164879,0.305567,-0.898958,0.267056,144.116968465118,-7.656368604136002,139.9705537783907,0,1,1
2020-11-16 20:35:40,0.155713,0.302824,-0.905825,0.252055,146.24675811948856,-7.437285609215018,140.77048755777307,0,1,1
2020-11-16 20:35:50,0.145555,0.299875,-0.911654,0.240365,148.03092314055178,-6.963252430235421,141.58739598409088,0,1,1
2020-11-16 20:36:00,0.133525,0.299833,-0.91563,0.232147,149.46816325429833,-6.04493534312071,142.08554566460626,0,1,1
2020-11-16 20:36:10,0.121158,0.300227,-0.919061,0.224748,150.80749484218958,-5.034313031582296,142.50719994213915,0,1,1
2020-11-16 20:36:30,0.0937209,0.304397,-0.924882,0.207732,153.78135772560853,-2.6879018260333125,142.93913579106666,0,1,1
2020-11-16 20:36:50,0.0689611,0.301504,-0.930861,0.194518,156.18733921280867,-0.6354512770142148,143.9719461843381,0,1,1
2020-11-16 20:37:00,0.055817,0.296848,-0.934757,0.187068,157.48821577280776,0.3845071101262338,144.84026093307517,0,1,1
2020-11-16 20:37:10,0.0419054,0.294133,-0.937688,0.180195,158.73257440093445,1.5709164540948275,145.4638759608631,0,1,1
2020-11-16 20:37:20,0.0300256,0.291333,-0.939313,0.178649,159.2977597706673,2.7332308014796087,146.03620531509173,0,1,1
2020-11-16 20:37:30,0.0165308,0.288975,-0.94114,0.174571,160.1857497249773,4.001222618635598,146.56113158013747,0,1,1
2020-11-16 20:37:40,0.00281481,0.287208,-0.942829,0.169045,161.23202042493986,5.266849882552233,146.98705576942672,0,1,1
2020-11-16 20:37:50,-0.0107078,0.284318,-0.944207,0.165899,161.98700416580155,6.578063820206578,147.527727353779,0,1,1
2020-11-16 20:38:00,-0.0275522,0.275223,-0.947396,0.161039,162.96898485118564,8.096978514703022,148.81665866059546,1,1,1
2020-11-16 20:38:10,-0.0335564,0.253481,-0.954448,0.153785,163.77681270217775,8.164688494752394,151.41922446693425,1,1,1
2020-11-16 20:38:20,-0.0412707,0.239001,-0.957875,0.153787,163.85038007747514,8.776174344943064,153.2276739529593,1,1,1
2020-11-16 20:38:30,-0.0525603,0.217786,-0.962979,0.149931,164.35763379156424,9.586387040792602,155.83269874078766,1,1,1
2020-11-16 20:38:40,-0.0605491,0.198476,-0.967058,0.147442,164.61768861039013,10.11570142381543,158.17329618650396,1,1,1
2020-11-16 20:38:50,-0.071889,0.186083,-0.968851,0.146742,164.77730517193325,11.181159087978005,159.7545070530968,1,1,1
2020-11-16 20:39:00,-0.082213,0.16883,-0.97164,0.14371,165.09905150315734,12.022050673444825,161.86351338484218,1,1,1
2020-11-16 20:39:10,-0.0990937,0.154071,-0.972975,0.140576,165.5170153750812,13.659356034624295,163.7475643292146,1,1,1
2020-11-16 20:39:20,-0.109721,0.142835,-0.972964,0.144571,165.0181022211631,14.762249957774333,165.24854796853373,1,1,1
2020-11-16 20:39:30,-0.121481,0.125784,-0.973959,0.144309,164.90445964534857,15.839195352320607,167.39423014615969,1,1,1
2020-11-16 20:39:40,-0.136679,0.117949,-0.971587,0.153057,163.8511454228599,17.559536992006226,168.66689966622928,1,1,1
2020-11-16 20:39:50,-0.150856,0.112373,-0.968475,0.16331,162.59897732187721,19.202269881164753,169.72872399267013,1,1,1
2020-11-16 20:40:00,-0.165175,0.10031,-0.966057,0.171432,161.41765502621854,20.70335635169688,171.56728679487762,1,1,1
2020-11-16 20:40:10,-0.175333,0.075958,-0.964953,0.179874,159.85745989727124,21.450783014594784,174.85183301298582,1,1,1
2020-11-16 20:40:20,-0.186243,0.0547179,-0.963272,0.185543,158.6375045459899,22.27859659539669,177.7515392891662,1,1,1
2020-11-16 20:40:30,-0.196687,0.0324383,-0.961338,0.189979,157.48609979126306,22.985008093080843,-179.23045124751732,1,1,1
2020-11-16 20:40:40,-0.20634,0.00839923,-0.958606,0.196028,156.04209141419048,23.50885648852976,-175.94818671588615,1,1,1
2020-11-16 20:40:50,-0.214542,-0.0201005,-0.954797,0.204768,154.12840329053793,23.669257963664958,-172.07700548160804,1,1,1
2020-11-16 20:41:00,-0.221996,-0.0520587,-0.950408,0.211501,152.3639807736937,23.575206922694928,-167.85295620162034,1,1,1
2020-11-16 20:41:10,-0.232116,-0.0762639,-0.944225,0.220785,150.3529890552889,23.870026442122946,-164.36110650957022,1,1,1
2020-11-16 20:41:20,-0.238273,-0.102586,-0.936894,0.234375,147.85222085608675,23.47731408815549,-160.64961121239554,1,1,1
2020-11-16 20:41:30,-0.242086,-0.125313,-0.929836,0.247176,145.62319352777587,22.845767831670198,-157.49639207049333,1,1,1
2020-11-16 20:41:40,-0.261353,-0.183543,-0.913324,0.252678,142.84606858545493,22.621718951468168,-149.5825239629946,1,1,1
2020-11-16 20:41:50,-0.273354,-0.239863,-0.894906,0.258625,140.35012349195173,21.418846522613258,-142.1902806673138,1,1,1
2020-11-16 20:42:00,-0.283366,-0.279745,-0.877871,0.266061,138.12057309184985,20.405333325096425,-136.7702903177253,1,1,1
2020-11-16 20:42:10,-0.288122,-0.307002,-0.863476,0.277749,135.99102677096022,19.088845319857313,-133.0807871335041,1,1,1
2020-11-16 20:42:20,-0.292405,-0.325494,-0.850902,0.290722,133.9290894488997,17.96038232127214,-130.44502977229445,1,1,1
2020-11-16 20:42:30,-0.286613,-0.341487,-0.839338,0.31105,131.81439405518793,15.586394308700935,-128.71747945871994,1,1,1
2020-11-16 20:42:40,-0.282444,-0.367356,-0.823084,0.328342,129.87257611101705,12.927226626080518,-125.83032609587289,1,1,1
2020-11-16 20:42:50,-0.278048,-0.395117,-0.806914,0.339797,128.65878204936377,10.381551827630878,-122.82104754594411,1,1,1
2020-11-16 20:43:00,-0.281104,-0.423375,-0.779856,0.365458,125.42839278290242,7.411210229505516,-119.17912931831755,1,1,1
2020-11-16 20:43:10,-0.286732,-0.450441,-0.748925,0.392428,121.94457327183905,4.3558175933138585,-115.53235366339919,1,1,1
2020-11-16 20:43:20,-0.281177,-0.479423,-0.732615,0.392898,122.24043195195806,2.020684237520601,-112.48392888918838,1,1,1
2020-11-16 20:43:30,-0.278161,-0.51013,-0.712165,0.393972,122.33261987468492,-0.33007254829771415,-108.95300126861085,1,1,1
2020-11-16 20:43:40,-0.275731,-0.541868,-0.685019,0.401372,121.7765686838433,-3.280221369150833,-105.13712770633293,1,1,1
2020-11-16 20:43:50,-0.277798,-0.573949,-0.643045,0.424151,119.3393564087423,-7.4469891772638865,-100.86006322448877,1,1,1
2020-11-16 20:44:00,-0.278839,-0.597213,-0.606671,0.44445,117.25781317178304,-11.100793359298741,-97.6818318544345,1,1,1
2020-11-16 20:44:10,-0.274135,-0.619475,-0.576166,0.457311,116.46586546071693,-14.518403376142812,-94.871013643146,1,1,1
2020-11-16 20:44:20,-0.270251,-0.639753,-0.544293,0.47056,115.59869745190723,-17.932271780877727,-92.13003727244737,1,1,1
2020-11-16 20:44:40,-0.257198,-0.668702,-0.497754,0.488802,115.14350096441493,-23.43342605648047,-88.33702829315911,1,1,1
2020-11-16 20:44:50,-0.250385,-0.68021,-0.4712,0.502585,114.40372475430267,-26.60032269849207,-86.74581236149871,1,1,1
2020-11-16 20:45:10,-0.238551,-0.694934,-0.424885,0.528804,112.71598145678355,-32.15786597933728,-84.59944388467322,1,1,1
2020-11-16 20:45:20,-0.231783,-0.70284,-0.395701,0.543796,111.71358660352922,-35.51873774723343,-83.26791354046536,1,1,1
2020-11-16 20:45:30,-0.226708,-0.709892,-0.371592,0.553693,111.17272873634765,-38.14391695640405,-81.90933028143539,1,1,1
2020-11-16 20:45:50,-0.218422,-0.721757,-0.315693,0.575931,109.55763257390457,-43.90430144479106,-79.01579180626987,1,1,1
2020-11-16 20:46:20,-0.210842,-0.732408,-0.276417,0.585421,109.6351915674016,-47.81440653513043,-76.06217033025825,1,1,1
2020-11-16 20:48:20,-0.230584,-0.708238,-0.0963101,0.660269,92.7443431159109,-62.978904817467736,-76.04814152517768,1,1,1
2020-11-16 20:49:00,-0.229354,-0.692959,-0.125219,0.671956,89.02705362208603,-60.907617507425336,-82.24718736461254,1,1,1
2020-11-16 20:49:20,-0.23161,-0.678662,-0.146245,0.681459,85.98455382623675,-59.00560401216841,-86.83278062411345,1,1,1
2020-11-16 20:49:40,-0.246656,-0.669592,-0.137442,0.686962,82.80782231114111,-58.44814888419785,-87.98644898013447,1,1,1
2020-11-16 20:51:00,-0.383281,-0.631521,-0.190566,0.646499,79.92972863333533,-42.10374390215016,-82.92000786686773,1,1,1
2020-11-16 20:51:10,-0.421117,-0.630573,-0.168483,0.629803,78.74047052674514,-40.72062787113288,-78.59081745638113,1,1,1
2020-11-16 20:51:20,-0.495415,-0.652427,-0.0077289,0.573448,77.22698497018223,-47.783264892010514,-59.385024317622495,1,1,1
2020-11-16 20:51:30,-0.530113,-0.655626,0.1051,0.527341,78.56151628489202,-53.40859113028889,-44.969915256622286,1,1,1
2020-11-16 20:51:50,-0.557756,-0.657176,0.191818,0.469291,83.53690446752753,-56.17983657111656,-29.181895538189192,1,1,1
2020-11-16 20:52:00,-0.568868,-0.66017,0.189258,0.452488,84.41362334233442,-54.366895714886496,-27.048096178788978,1,1,1
2020-11-16 20:52:10,-0.583257,-0.663355,0.174495,0.435113,84.57891890924957,-51.33565171175317,-26.223223845841158,1,1,1
2020-11-16 20:52:20,-0.598966,-0.663683,0.160781,0.418228,84.17837050353434,-48.395495893731635,-25.6665043634902,1,1,1
2020-11-16 20:52:30,-0.61754,-0.662473,0.150596,0.396351,83.72036026049837,-45.32792465940162,-24.360763121278318,1,1,1
2020-11-16 20:52:40,-0.632056,-0.662873,0.149838,0.372362,84.00367245933927,-43.08395315812868,-21.870164353598625,1,1,1
2020-11-16 20:52:50,-0.645017,-0.663047,0.147691,0.350013,84.14493689767785,-40.89512955383154,-19.769506265158466,1,1,1
2020-11-16 20:53:00,-0.655448,-0.665489,0.146737,0.325546,84.76443330470758,-38.73003933925998,-17.259266794215844,1,1,0
2020-11-16 20:53:10,-0.669662,-0.663482,0.1477,0.299213,84.57814586137403,-36.50289976964315,-14.756992115503763,1,1,0
2020-11-16 20:53:20,-0.681979,-0.662737,0.148094,0.271575,84.61022465329414,-34.191406088678825,-12.151928218970042,1,1,0
2020-11-16 20:53:30,-0.693433,-0.663786,0.148488,0.237674,84.97909868200384,-31.430433479188867,-8.932849545090559,1,1,0
2020-11-16 20:53:40,-0.704069,-0.663753,0.146522,0.205548,85.03742799320928,-28.632477581283414,-6.209117428685353,1,1,0
2020-11-16 20:53:50,-0.715614,-0.66147,0.144866,0.171369,84.7174804736495,-25.724695150999167,-3.4121430653009526,1,1,0
2020-11-16 20:54:00,-0.731458,-0.651735,0.147165,0.136207,83.30780459648365,-23.130835216804577,-0.4631912301132012,1,1,0
2020-11-16 20:54:10,-0.73929,-0.649568,0.145768,0.101309,83.04088327532956,-20.3127150512035,2.418803602458049,1,1,0
2020-11-16 20:54:20,-0.739146,-0.654677,0.140511,0.0729216,83.77620233647093,-17.64969818057772,4.585248375043485,1,1,0
2020-11-16 20:54:30,-0.740009,-0.657084,0.137239,0.0423354,84.12862740694594,-14.996031385587488,6.99874934300281,1,0,0
2020-11-16 20:54:40,-0.741705,-0.656437,0.137192,0.0119304,84.08557791170884,-12.660589385500977,9.582389889641114,1,0,0
2020-11-16 20:54:50,-0.745625,-0.650276,0.143336,-0.0252953,83.39117587471779,-10.419381725455805,13.173192171842516,1,0,0
2020-11-16 20:55:00,-0.74477,-0.650447,0.142324,-0.0444901,83.41398012632061,-8.86579280848556,14.741512661223092,1,0,0
2020-11-16 20:55:10,-0.741383,-0.652126,0.141475,-0.0711893,83.67379066548831,-6.714698223234575,16.982496292846555,1,0,0
2020-11-16 20:55:20,-0.740492,-0.650354,0.138884,-0.097068,83.34632977453657,-4.555681164251139,18.99174661886304,1,0,0
2020-11-16 20:55:30,-0.754503,-0.631106,0.132926,-0.121496,80.31334947737304,-2.7072252565591928,20.57977728540654,1,0,0
2020-11-16 20:55:40,-0.766115,-0.610478,0.13198,-0.151541,77.30109862410313,-0.9854695209123264,23.165976006444417,1,0,0
2020-11-16 20:56:00,-0.769463,-0.58872,0.14181,-0.203043,74.53462099437282,1.1938915912003527,28.655657027273843,1,0,0
2020-11-16 20:57:20,-0.760905,-0.551373,0.179764,-0.291027,70.86994814727095,2.714669021365514,39.92929924065126,1,0,0
2020-11-16 20:57:50,-0.75972,-0.535859,0.203996,-0.306701,69.9682295088161,1.0736318830714817,43.216790780260325,1,0,0
2020-11-16 20:58:00,-0.757723,-0.533253,0.216067,-0.307916,70.25023779335702,0.05479714762023757,44.19216480007108,1,0,0
2020-11-16 20:58:10,-0.761114,-0.524485,0.225651,-0.307738,69.6307636193462,-1.1852098378270723,44.85373421366215,1,0,0
2020-11-16 20:58:20,-0.755062,-0.522808,0.245057,-0.310645,70.51382004772842,-2.59358104182758,46.5597410485077,1,0,0
2020-11-16 20:58:30,-0.748303,-0.518611,0.26735,-0.315609,71.33821025038371,-4.172587172794443,48.732296949190484,1,0,0
2020-11-16 20:58:40,-0.745986,-0.509875,0.288885,-0.316349,71.63908423743612,-6.223757168206958,50.45458047512618,1,0,0
2020-11-16 20:58:50,-0.742165,-0.502674,0.311276,-0.315621,72.29880148645951,-8.32149678064224,52.16137385502533,1,0,0
2020-11-16 20:59:00,-0.738482,-0.495233,0.332038,-0.314863,72.91985341553429,-10.285149507073161,53.792176991005796,1,0,0
2020-11-16 20:59:10,-0.736333,-0.490492,0.348169,-0.309854,73.5833833664278,-12.050565870606041,54.67028780692886,1,0,0
2020-11-16 20:59:20,-0.73535,-0.483129,0.366493,-0.302537,74.15874842859445,-14.28070685465781,55.54271666759421,1,0,0
2020-11-16 20:59:30,-0.732491,-0.47936,0.383502,-0.294273,75.13643758356932,-16.2421972442827,56.302902917174755,1,0,0
2020-11-16 20:59:40,-0.731747,-0.47237,0.400824,-0.284171,75.80928708153567,-18.55022147989901,56.94005452747146,1,0,0
2020-11-16 20:59:50,-0.728868,-0.467464,0.420096,-0.271567,77.00032812992528,-21.007694056102956,57.6486876621207,1,0,0
2020-11-16 21:00:00,-0.730229,-0.453949,0.439007,-0.260708,77.21366385587213,-23.8569826648622,58.4446449152944,1,0,0
2020-11-16 21:00:10,-0.727512,-0.449125,0.458414,-0.242631,78.62095380150164,-26.683390401048367,58.86626850722514,1,0,0
2020-11-16 21:00:20,-0.724896,-0.445383,0.474201,-0.226478,79.88356848886092,-29.061907262556502,59.19179908289731,1,0,0
2020-11-16 21:00:30,-0.726646,-0.432396,0.491114,-0.209347,80.22532875165071,-32.18742352029332,59.46645903406693,1,0,0
2020-11-16 21:00:40,-0.749806,-0.381025,0.506471,-0.189994,75.56535504487954,-37.931959682845054,58.272894256995265,1,0,0
2020-11-16 21:00:50,-0.764544,-0.340168,0.521628,-0.166321,72.0750678410184,-43.193215771614575,56.679466887425455,1,0,0
2020-11-16 21:01:00,-0.768254,-0.317107,0.537266,-0.143441,70.94118178036071,-47.26839344252008,55.7866805082622,1,0,0
2020-11-16 21:01:10,-0.771284,-0.297176,0.549764,-0.120698,69.68046074126698,-50.92399345386452,54.46234526201731,1,1,0
2020-11-16 21:01:20,-0.769229,-0.279414,0.566327,-0.097408,69.4598091198577,-54.76930440537737,53.939187112594254,1,1,0
2020-11-16 21:01:30,-0.768379,-0.262361,0.579271,-0.0721484,68.55312921199591,-58.46727611516091,52.48536525628768,1,1,0
2020-11-16 21:01:40,-0.768766,-0.240134,0.590958,-0.0458663,66.26153683304183,-62.44760494610044,49.999563520840226,1,1,0
2020-11-16 21:01:50,-0.768962,-0.215928,0.601432,-0.018755,62.66616362525727,-66.47091796260034,46.291050552636946,1,1,0
2020-11-16 21:02:00,-0.767929,-0.191175,0.611276,0.00884137,57.58395929247293,-70.42679840248037,41.080609752360395,1,1,0
2020-11-16 21:02:10,-0.768581,-0.15798,0.618758,0.0382788,46.67500635625059,-74.41325080237948,30.57125930841925,1,1,0
2020-11-16 21:02:20,-0.76343,-0.141162,0.626564,0.0683067,36.5967205048114,-77.41131196265583,19.457022097482415,1,1,0
2020-11-16 21:02:30,-0.760748,-0.112106,0.631698,0.0982474,14.72004398598001,-79.46833390352799,-2.4611083076827676,1,1,0
2020-11-16 21:02:40,-0.760088,-0.0816729,0.631483,0.129714,-11.845954106468897,-78.8584584215014,-29.120943483196363,1,1,0
2020-11-16 21:02:50,-0.748517,-0.0750632,0.639197,0.159737,-28.15612089395322,-78.77770557696233,-47.36302047537783,1,1,0
2020-11-16 21:03:00,-0.732533,-0.0657115,0.651514,0.186028,-45.735736669899254,-78.22593422249443,-66.35301051710302,1,1,0
2020-11-16 21:03:10,-0.716586,-0.0505482,0.661458,0.215461,-60.59030633593088,-75.87478133783827,-82.44159847533811,1,1,0
2020-11-16 21:03:20,-0.698188,-0.0345926,0.672123,0.244106,-71.41220906214605,-72.828388432878,-94.40463469462567,1,1,0
2020-11-16 21:03:30,-0.680175,-0.0179938,0.680462,0.272048,-78.03131099941004,-69.30200674607153,-102.09814076108164,1,1,0
2020-11-16 21:03:50,-0.640007,0.0145348,0.693801,0.329878,-85.57552579315407,-61.46026315393405,-112.17913432659086,1,1,0
2020-11-16 21:04:20,-0.540625,0.0231149,0.735493,0.407726,-97.56473215813782,-50.93237177616778,-131.10945125955968,1,1,0
2020-11-16 21:04:30,-0.481385,-0.00274248,0.762778,0.431777,-104.00829332915437,-47.45508819736478,-142.51143823622277,1,0,0
2020-11-16 21:04:40,-0.434987,-0.00937783,0.773473,0.46091,-105.59250481736777,-42.96456926561029,-148.12079044248455,1,0,0
2020-11-16 21:04:50,-0.402197,0.0103401,0.773917,0.489063,-104.5131808527226,-37.76473362582915,-148.80954687013295,1,0,0
2020-11-16 21:05:10,-0.416217,0.173073,0.717546,0.530978,-95.6507880117584,-24.425737110609077,-130.6903973614356,1,0,0
2020-11-16 21:05:40,-0.40973,0.30852,0.572782,0.63942,-81.1467528562577,-4.291120723973265,-118.37275171783733,1,0,0
2020-11-16 21:06:50,-0.23468,0.383627,0.491855,0.745543,-76.35085862084205,19.947792337258566,-129.31030359524158,1,0,0
2020-11-16 21:08:10,-0.0925569,0.418679,0.388157,0.815767,-63.90845582419069,37.67888966343529,-143.0244644896727,1,0,0
2020-11-16 21:10:50,0.115036,0.369136,0.251296,0.887331,-30.9869111212241,45.47195965022792,178.47806258924433,1,0,0
2020-11-16 21:11:00,0.138781,0.374729,0.229305,0.887546,-26.267853477808142,46.78792239766785,173.75393165148043,1,0,0
2020-11-16 21:11:10,0.137502,0.360007,0.23496,0.892346,-26.937532316779546,45.00082469981333,173.81154963770254,1,0,0
2020-11-16 21:11:20,0.140332,0.349773,0.23593,0.895714,-26.741767243198193,43.85293292028534,173.1226020378916,1,0,0
2020-11-16 21:11:30,0.151173,0.342868,0.230196,0.898108,-25.182978801691764,43.27209980784728,171.01715185937297,1,0,0
2020-11-16 21:11:40,0.164125,0.338029,0.221084,0.899956,-23.07189377571074,42.92133359092073,168.5039928440686,1,0,0
2020-11-16 21:11:50,0.178045,0.332889,0.214336,0.900858,-21.298756115356902,42.53918134719586,166.013256654569,1,0,0
2020-11-16 21:12:00,0.184419,0.322313,0.21295,0.903745,-20.76692527786329,41.38552912876478,164.85160179043135,1,0,0
2020-11-16 21:12:10,0.189066,0.315402,0.208575,0.906241,-19.921078526736007,40.58149082990919,163.8612628613451,1,0,0
2020-11-16 21:12:20,0.197647,0.311317,0.20038,0.90767,-18.34561532026427,40.11736893177698,162.17953763163956,1,0,0
2020-11-16 21:12:30,0.199671,0.299292,0.200582,0.91122,-18.38164744476256,38.72205383347088,161.7889491501793,1,0,0
2020-11-16 21:12:40,0.205284,0.288063,0.200164,0.913681,-18.174627701659258,37.48661417644975,160.88758648622616,1,0,0
2020-11-16 21:12:50,0.213124,0.276306,0.200626,0.915414,-18.026051745594973,36.25534940969495,159.73335231899185,1,1,0
2020-11-16 21:13:00,0.22136,0.267534,0.19703,0.916845,-17.310219879878336,35.29619253986847,158.39798635028228,1,1,0
2020-11-16 21:13:10,0.242616,0.268483,0.182989,0.914095,-14.51688123183569,35.424515096740315,154.92968696970192,1,1,0
2020-11-16 21:13:20,0.239202,0.250669,0.188348,0.918952,-15.728049163075623,33.42272599191032,155.56870716848795,1,1,0
2020-11-16 21:13:30,0.237855,0.233037,0.192369,0.9231,-16.640103545126625,31.449335851357183,155.81742234383165,1,1,0
2020-11-16 21:13:40,0.254287,0.230663,0.180301,0.921751,-14.551355470202619,31.126128971226294,153.22733285654652,1,1,0
2020-11-16 21:13:50,0.250892,0.211627,0.186784,0.925947,-15.91560541142213,29.054184682148552,153.8276371006512,1,1,0
2020-11-16 21:14:00,0.253601,0.199586,0.183215,0.928593,-15.650901997121164,27.619330632353055,153.3194122983574,1,1,0
2020-11-16 21:14:10,0.250795,0.183061,0.184109,0.932574,-16.212793393403455,25.707889447314027,153.6184918238542,1,1,0
2020-11-16 21:14:20,0.252057,0.167166,0.1856,0.93492,-16.711657172033853,23.96241237387996,153.39392829097645,1,1,0
2020-11-16 21:14:30,0.259372,0.157487,0.177624,0.936148,-15.787458503696312,22.768202216679434,152.22601571341835,1,1,0
2020-11-16 21:14:40,0.27698,0.151151,0.17095,0.933387,-14.722094774479197,22.139585971570536,149.83941754174754,1,1,0
2020-11-16 21:14:50,0.266758,0.132025,0.176089,0.938298,-16.06115457369843,19.98069921466436,151.10642454436038,1,1,0
2020-11-16 21:15:00,0.271237,0.12223,0.167492,0.939913,-15.212701835648136,18.701106502235415,150.32555820955486,1,1,0
2020-11-16 21:15:10,0.259827,0.099508,0.17489,0.944458,-16.867025344531665,16.191266451519308,151.65244121490778,1,1,0
2020-11-16 21:15:20,0.261824,0.0831358,0.1766,0.945172,-17.44509049953757,14.45569185727867,151.26267047343907,1,1,1
2020-11-16 21:15:30,0.258388,0.0673845,0.177933,0.947119,-18.04635499863792,12.685180523546423,151.50289094016452,1,1,1
2020-11-16 21:15:40,0.255719,0.0522606,0.173651,0.94959,-17.973231408942418,10.839831949911973,151.57552305196282,1,1,1
2020-11-16 21:15:50,0.261919,0.0400311,0.165189,0.950005,-17.267939694197597,9.357354672252113,150.5965779145243,1,1,1
2020-11-16 21:16:00,0.247008,0.0209346,0.162989,0.954978,-17.648048186901544,6.921155319101147,152.07188767249957,1,1,1
2020-11-16 21:16:10,0.235667,0.00153195,0.16114,0.95838,-18.005487924371927,4.524603242119019,153.08718562228472,1,1,1
2020-11-16 21:16:20,0.23707,-0.0122315,0.152507,0.95937,-17.38416155061394,2.7994712842739813,152.66747099153744,1,1,1
2020-11-16 21:16:30,0.222923,-0.030123,0.148692,0.962958,-17.446128747905593,0.47437838186287024,154.0042598646602,1,1,1
2020-11-16 21:16:40,0.211369,-0.0465062,0.143301,0.965725,-17.251442430919663,-1.6758902743172488,155.05437375269378,1,1,1
2020-11-16 21:16:50,0.199552,-0.0658571,0.135962,0.968172,-16.87788902203452,-4.201192855937415,156.0839029598839,1,1,1
2020-11-16 21:17:00,0.189807,-0.0847451,0.127362,0.96983,-16.326351133988883,-6.662940105160603,156.89620426915027,1,1,1
2020-11-16 21:17:10,0.188199,-0.102928,0.118271,0.969536,-15.745210082189429,-8.920720391501806,156.79362424738915,1,1,1
2020-11-16 21:17:20,0.174259,-0.116988,0.113148,0.971157,-15.38243364333175,-10.824024002814559,158.18877577941305,1,1,1
2020-11-16 21:17:30,0.158909,-0.135565,0.102562,0.972549,-14.437677593249342,-13.361315169573505,159.74041773831098,1,1,1
2020-11-16 21:17:40,0.159865,-0.14914,0.095788,0.971095,-14.003553679102797,-15.012621313405843,159.4489887844243,1,1,1
2020-11-16 21:17:50,0.141906,-0.165057,0.0874351,0.972098,-13.121408273685782,-17.222782124198222,161.39373005118753,1,1,1
2020-11-16 21:18:00,0.116712,-0.208128,0.0540574,0.969608,-9.594795379390014,-23.015897989655038,164.3147679137854,1,1,1
2020-11-16 21:18:10,0.0979002,-0.244662,0.0251533,0.964325,-6.259598951680692,-27.836019604673602,166.85352657704098,1,1,1
2020-11-16 21:18:20,0.0801368,-0.269462,0.00246604,0.959668,-3.2088079240123992,-31.117353995200943,169.55957720816204,1,1,1
2020-11-16 21:18:30,0.0647481,-0.29112,-0.0152469,0.954371,-0.5933831354534441,-33.8932681762613,172.05676207534904,1,1,1
2020-11-16 21:20:30,-0.0472936,-0.255346,-0.109164,0.959503,15.442589985214612,-28.664797274889015,-170.3883449432697,1,1,1
2020-11-16 21:39:30,0.210567,0.949558,-0.0849627,0.216293,151.899849426293,22.02337018165384,15.801932743666294,1,1,1
2020-11-16 21:39:40,0.209886,0.95388,-0.0591643,0.206301,152.8044587580115,21.63776980352331,12.391607735520074,1,1,1
2020-11-16 21:39:50,0.207998,0.956884,-0.0276281,0.200865,153.83434040158525,21.895551854734023,8.45539653288682,1,1,1
2020-11-16 21:40:10,0.222627,0.955585,0.0203362,0.192043,153.2075960044502,22.091188281307176,2.885342758645472,1,1,1
2020-11-16 21:40:40,0.247911,0.947267,0.0541524,0.195684,150.74000416822685,23.42699221601247,-0.3477563022416086,1,1,1
2020-11-16 21:41:20,0.279689,0.940053,0.0874968,0.174408,147.673064299477,22.138671348077573,-4.144468409616187,1,1,1
2020-11-16 21:41:30,0.285152,0.938653,0.0905214,0.171536,147.06834817726673,21.940920028743292,-4.458638453196408,1,1,1
2020-11-16 21:42:00,0.31443,0.93156,0.0948166,0.156011,143.5683629844795,20.505275519620515,-4.810412879892851,1,1,1
2020-11-16 21:42:30,0.338977,0.926463,0.0933892,0.134311,140.59963476123124,18.190771182086916,-4.9507636194759606,1,1,1
2020-11-16 21:47:00,0.552695,0.70897,-0.211898,-0.383391,98.70184757512106,-51.06465703086863,-11.318315281957101,1,1,1
2020-11-16 21:47:30,0.538938,0.654084,-0.245251,-0.470714,87.09599250990841,-61.65724802958561,-23.136972766651965,1,1,1
2020-11-16 21:47:40,0.532926,0.637283,-0.263004,-0.490601,83.31068588807105,-64.90779774518076,-26.26927929443768,1,1,1
2020-11-16 21:47:50,0.524214,0.619357,-0.280627,-0.512685,78.23819477132848,-68.32386777637764,-30.93889882083776,1,1,1
2020-11-16 21:48:00,0.503218,0.598452,-0.303069,-0.544771,69.81931030680897,-73.14837877376894,-39.791942287715,1,1,1
2020-11-16 21:48:10,0.466985,0.582366,-0.335564,-0.574606,58.631588374309445,-79.31714478445394,-51.87316155950805,1,1,1
2020-11-16 21:48:20,0.400573,0.572882,-0.385197,-0.602471,-6.3055345819631015,-87.29780588892072,-118.77694488842856,1,1,1
